lat,lon,altitude_m,inside_receiver_hull,condition,linear_hrmse_0_25us_m,remote_branch_separation_us,mc_p50_0_1us_m,mc_p95_0_1us_m,mc_p50_0_25us_m,mc_p95_0_25us_m,mc_p50_0_5us_m,mc_p95_0_5us_m,mc_p50_1_0us_m,mc_p95_1_0us_m,class
19.5,106.1,10000,False,4.393405142137952,200.81533970851615,33.14292509109856,56.68653933507096,154.44834860373123,141.7163483376774,386.1208715093281,283.4326966753548,772.2417430186562,566.8653933507096,1544.4834860373123,GOOD
19.5,106.2,10000,False,4.303034793272053,195.4511076275144,32.27843149245237,55.11887191522304,149.8908402514885,137.7971797880576,374.7271006287213,275.5943595761152,749.4542012574426,551.1887191522304,1498.9084025148852,GOOD
19.5,106.3,10000,True,4.228412179600868,191.51693523310496,31.825608207376693,54.008608321935306,146.43760467477478,135.02152080483827,366.094011686937,270.04304160967655,732.188023373874,540.0860832193531,1464.376046747748,GOOD
19.5,106.4,10000,True,4.171313920814843,188.89919996850477,31.507704112565417,53.44393667028416,144.00368765270787,133.6098416757104,360.0092191317697,267.2196833514208,720.0184382635395,534.4393667028417,1440.036876527079,GOOD
19.5,106.5,10000,True,4.134546237893466,187.58458747490235,31.114220971772728,53.36509842287031,142.5820074247506,133.41274605717578,356.4550185618765,266.82549211435156,712.910037123753,533.6509842287031,1425.820074247506,GOOD
19.5,106.6,10000,True,4.122336497413677,187.66932853179173,30.495994440211742,53.22377760756322,142.25052667115304,133.05944401890807,355.6263166778826,266.11888803781613,711.2526333557652,532.2377760756323,1422.5052667115303,GOOD
19.5,106.7,10000,True,4.140970110244014,189.38169167621757,29.550138515602047,53.00517323915719,143.18961610218864,132.51293309789298,357.97404025547155,265.02586619578597,715.9480805109431,530.0517323915719,1431.8961610218862,GOOD
19.5,106.8,10000,False,4.199875747876816,193.12953157089862,28.20909473450112,53.206691331695545,145.71863501341568,133.01672832923884,364.29658753353925,266.0334566584777,728.5931750670785,532.0669133169554,1457.186350134157,GOOD
19.5,106.9,10000,False,4.3135548147741964,199.5938448042397,26.44021466055711,54.470994779684595,150.45615240263194,136.17748694921147,376.14038100657984,272.35497389842294,752.2807620131597,544.7099477968459,1504.5615240263194,GOOD
19.5,107.0,10000,False,4.505195834340383,209.91223849771373,16.556033387536566,56.92909786586758,158.2438793750642,142.32274466466896,395.6096984376605,284.6454893293379,791.219396875321,569.2909786586758,1582.438793750642,GOOD
19.5,107.1,10000,False,4.813920328897264,226.0541714371616,5.025247066446745,60.68991957688834,170.59252631651555,151.72479894222087,426.48131579128886,303.44959788444174,852.9626315825777,606.8991957688835,1705.9252631651555,GOOD
19.5,107.2,10000,False,5.310669266200924,251.65044774988652,6.028568708918337,67.0219755855324,190.22791995026387,167.554938963831,475.56979987565967,335.109877927662,951.1395997513193,670.219755855324,1902.2791995026387,GOOD
19.5,107.3,10000,False,6.137542419712826,294.0530688541622,3.3365739575427464,78.32498750390491,223.00007143139536,195.81246875976228,557.5001785784884,391.62493751952456,1115.0003571569769,783.2498750390491,2230.0007143139537,ACCEPTABLE
19.5,107.4,10000,False,7.623807571120565,370.4122786532905,2.5040913680684427,99.14234337037271,282.29948794475536,247.85585842593179,705.7487198618885,495.71171685186357,1411.497439723777,991.4234337037271,2822.994879447554,ACCEPTABLE
19.5,107.5,10000,False,10.73621612430018,531.2578814236581,2.667066805401463,142.2162615067959,407.3461776965621,355.54065376698975,1018.365444241405,711.0813075339795,2036.73088848281,1422.162615067959,4073.46177696562,ACCEPTABLE
19.5,107.6,10000,False,20.027240994455124,1014.8394911131618,3.518914494887875,268.5688195217748,782.2356249463218,671.422048804437,1955.5890623658045,1342.844097608874,3911.178124731609,2685.688195217748,7822.356249463218,POOR
19.5,107.7,10000,False,263.783265148341,13771.005060352401,7.003214552616951,3772.515824885078,10851.543216646502,9431.289562212696,27128.858041616255,18862.579124425392,54257.71608323251,37725.158248850785,108515.43216646502,VERY POOR
19.5,107.8,10000,False,23.775875664823307,1285.6746516278242,7.306255186975692,351.1827097128207,1001.6028491209914,877.9567742820518,2504.007122802478,1755.9135485641036,5008.014245604956,3511.8270971282072,10016.028491209912,POOR
19.5,107.9,10000,False,11.902792668365898,668.9848895798508,3.8621939355219723,183.10385514942783,520.6011161809184,457.7596378735696,1301.5027904522963,915.5192757471392,2603.0055809045925,1831.0385514942784,5206.011161809185,ACCEPTABLE
19.5,108.0,10000,False,8.390403583643463,490.58950660180034,5.603560516156863,135.9795546690603,382.344657961446,339.9488866726507,955.8616449036151,679.8977733453014,1911.7232898072302,1359.7955466906028,3823.4465796144605,ACCEPTABLE
19.5,108.1,10000,False,6.845773270888594,415.89133922116696,12.984976022112372,117.49017446671938,327.83964646427034,293.72543616679843,819.5991161606757,587.4508723335969,1639.1982323213515,1174.9017446671937,3278.396464642703,ACCEPTABLE
19.5,108.2,10000,False,6.071369456893738,382.3035091577267,8.417758724565907,106.2547357877672,302.4307390049694,265.636839469418,756.0768475124235,531.273678938836,1512.153695024847,1062.547357877672,3024.307390049694,ACCEPTABLE
19.5,108.3,10000,False,5.676546151882618,369.5115920890166,12.179655501771375,102.57921640483269,290.92609175480123,256.4480410120818,727.3152293870031,512.8960820241635,1454.6304587740062,1025.792164048327,2909.2609175480125,ACCEPTABLE
19.5,108.4,10000,False,5.495046769080158,368.9560848265284,18.789087631631986,105.29206589342647,289.35536755732267,263.2301647335662,723.3884188933067,526.4603294671324,1446.7768377866134,1052.9206589342648,2893.553675573227,ACCEPTABLE
19.5,108.5,10000,False,5.443912519555065,376.4270463079015,5.905151705560736,106.2986717767558,295.1690312784584,265.74667944188946,737.9225781961462,531.4933588837789,1475.8451563922924,1062.9867177675578,2951.690312784585,ACCEPTABLE
19.5,108.6,10000,False,5.47720186984302,389.63224857025665,13.94850639713874,111.0825316376934,305.3337054636171,277.70632909423347,763.3342636590428,555.4126581884669,1526.6685273180856,1110.8253163769339,3053.337054636171,ACCEPTABLE
19.5,108.7,10000,False,5.567567064269041,407.23141236432673,14.730443240226402,115.4799658156261,318.318405308357,288.69991453906516,795.7960132708924,577.3998290781303,1591.592026541785,1154.7996581562606,3183.18405308357,ACCEPTABLE
19.5,108.8,10000,False,5.697847757821764,428.39869007445594,4.071726516935484,120.84693954850863,333.84974303314266,302.1173488712716,834.6243575828566,604.2346977425432,1669.2487151657133,1208.4693954850864,3338.4974303314266,ACCEPTABLE
19.5,108.9,10000,False,5.85683201771759,452.60441524582717,13.132963276242835,130.84046295420873,351.53289968738306,327.1011573855219,878.8322492184576,654.2023147710438,1757.6644984369152,1308.4046295420876,3515.3289968738304,ACCEPTABLE
19.5,109.0,10000,False,6.036953169580222,479.4979711009125,18.071426342171275,138.6542728935491,371.10797712202157,346.63568223387267,927.7699428050539,693.2713644677453,1855.5398856101078,1386.5427289354907,3711.0797712202157,ACCEPTABLE
19.6,104.5,10000,False,7.295925791608205,604.7523771162938,14.169624008337191,172.5477915104081,483.5355630310572,431.36947877602034,1208.838907577643,862.7389575520407,2417.677815155286,1725.4779151040814,4835.355630310572,ACCEPTABLE
19.6,104.6,10000,False,7.050626320468085,560.9190921957679,16.19487261117707,161.69107244260925,449.11807742917074,404.22768110652305,1122.795193572927,808.4553622130461,2245.590387145854,1616.9107244260922,4491.180774291708,ACCEPTABLE
19.6,104.7,10000,False,6.808433096551623,519.1355679259638,18.679611397418203,151.2522485520376,416.23390124936907,378.130621380094,1040.5847531234226,756.261242760188,2081.1695062468452,1512.522485520376,4162.3390124936905,ACCEPTABLE
19.6,104.8,10000,False,6.5699033754636424,479.4838615972949,14.169624008337191,139.44622093355412,383.00389884609837,348.61555233388526,957.5097471152458,697.2311046677705,1915.0194942304915,1394.462209335541,3830.038988460983,ACCEPTABLE
19.6,104.9,10000,False,6.335695926367123,442.0605705368092,16.19487261117707,130.2595264585425,350.76632868403544,325.64881614635624,876.9158217100887,651.2976322927125,1753.8316434201774,1302.595264585425,3507.663286840355,ACCEPTABLE
19.6,105.0,10000,False,6.106578489249462,406.97630031987865,18.679611397418203,119.1492432942625,320.58588331026806,297.8731082356563,801.4647082756701,595.7462164713126,1602.9294165513402,1191.492432942625,3205.8588331026804,ACCEPTABLE
19.6,105.1,10000,False,5.883426987621694,374.3525330389042,21.709910525134177,109.30114740345243,294.5639016571293,273.25286850863114,736.4097541428233,546.5057370172623,1472.8195082856466,1093.0114740345246,2945.6390165712933,ACCEPTABLE
19.6,105.2,10000,False,5.667210589462498,344.31441863440625,22.39988752525507,99.89251048199685,271.33888686210844,249.73127620499216,678.347217155271,499.4625524099843,1356.694434310542,998.9251048199686,2713.388868621084,ACCEPTABLE
19.6,105.3,10000,False,5.4589563219268395,316.9780971215508,22.098234190782204,91.98338549082487,249.88630622478726,229.95846372706222,624.715765561968,459.91692745412445,1249.431531123936,919.8338549082489,2498.863062247872,ACCEPTABLE
19.6,105.4,10000,False,5.259689598973326,292.43215607625234,22.26308779180799,84.58688151497537,230.5519183287869,211.4672037874384,576.3797958219673,422.9344075748768,1152.7595916439345,845.8688151497536,2305.519183287869,ACCEPTABLE
19.6,105.5,10000,False,5.070354613377464,270.71516592443226,23.26208461610749,77.11578318205197,213.38355825699085,192.78945795512993,533.4588956424772,385.57891591025987,1066.9177912849543,771.1578318205197,2133.8355825699086,ACCEPTABLE
19.6,105.6,10000,False,4.891730667144342,251.7945698033102,25.40921993003057,71.71025682456528,198.19930061034304,179.27564206141324,495.4982515258576,358.5512841228265,990.9965030517152,717.102568245653,1981.9930061034304,GOOD
19.6,105.7,10000,False,4.724371752670495,235.554729714166,28.80590249159511,67.27046331193455,185.07613032081028,168.17615827983633,462.69032580202565,336.35231655967266,925.3806516040513,672.7046331193453,1850.7613032081026,GOOD
19.6,105.8,10000,False,4.568597724141035,221.80096082248295,33.29473033420091,62.838644034650216,173.10660934294955,157.09661008662556,432.76652335737384,314.1932201732511,865.5330467147477,628.3864403465022,1731.0660934294954,GOOD
19.6,105.9,10000,False,4.424550911756843,210.28088636795673,38.546353929266054,59.05386540259515,162.42419710555853,147.63466350648787,406.0604927638964,295.26932701297574,812.1209855277928,590.5386540259515,1624.2419710555855,GOOD
19.6,106.0,10000,False,4.292309082923067,200.71724356270553,37.306397465731635,56.32490769366605,154.26091732347442,140.81226923416511,385.652293308686,281.62453846833023,771.304586617372,563.2490769366605,1542.609173234744,GOOD
19.6,106.1,10000,False,4.172030009578544,192.84230433578358,35.898708596733215,54.28285780251962,147.6272694469248,135.70714450629907,369.068173617312,271.41428901259815,738.136347234624,542.8285780251963,1476.272694469248,GOOD
19.6,106.2,10000,False,4.064104607143814,186.42570864766768,35.10392598017959,52.65043217320388,142.4876437114114,131.6260804330097,356.21910927852844,263.2521608660194,712.4382185570569,526.5043217320388,1424.8764371141137,GOOD
19.6,106.3,10000,False,3.969311251711887,181.29263238450307,34.70574672088076,51.584212637622585,138.12321849763146,128.96053159405648,345.3080462440787,257.92106318811295,690.6160924881574,515.8421263762259,1381.2321849763148,GOOD
19.6,106.4,10000,True,3.8889837314845166,177.33410296006298,34.48315233935128,50.65786503040752,134.6368809648993,126.64466257601879,336.59220241224824,253.28932515203758,673.1844048244965,506.57865030407515,1346.368809648993,GOOD
19.6,106.5,10000,True,3.825224170839032,174.5140072637332,34.244208248834596,49.78643339166089,132.03248627633286,124.46608347915222,330.0812156908322,248.93216695830444,660.1624313816644,497.86433391660887,1320.3248627633288,GOOD
19.6,106.6,10000,True,3.7812134743981063,172.8783582459004,33.83376631075657,49.639322875468764,130.40799044566,124.0983071886719,326.01997611415004,248.1966143773438,652.0399522283001,496.3932287546876,1304.0799044566002,GOOD
19.6,106.7,10000,True,3.7617064082409306,172.57328269202293,33.12852853597979,49.315069209721074,129.8714177468195,123.28767302430269,324.6785443670488,246.57534604860538,649.3570887340976,493.15069209721077,1298.7141774681952,GOOD
19.6,106.8,10000,True,3.773867720282799,173.88084680932835,32.03096810881069,49.07242098352376,130.59855949072974,122.68105245880942,326.4963987268244,245.36210491761884,652.9927974536488,490.7242098352377,1305.9855949072976,GOOD
19.6,106.9,10000,True,3.8287554738304657,177.2889427246787,30.470016324792475,49.1678550026178,132.97496537627808,122.91963750654449,332.4374134406952,245.83927501308898,664.8748268813904,491.67855002617796,1329.7496537627808,GOOD
19.6,107.0,10000,False,3.944101425272476,183.6289290736004,20.80799832058458,50.76137685905,137.65536933897903,126.90344214762501,344.13842334744754,253.80688429525003,688.2768466948951,507.61376859050006,1376.5536933897902,GOOD
19.6,107.1,10000,False,4.149891243429774,194.35882805203465,7.74076769616106,53.72281805411843,145.78427926147728,134.30704513529608,364.4606981536933,268.61409027059216,728.9213963073865,537.2281805411843,1457.842792614773,GOOD
19.6,107.2,10000,False,4.500599985319596,212.19182028221093,4.2733005346141875,56.96604219464653,159.48435558689152,142.4151054866163,398.7108889672288,284.8302109732326,797.4217779344576,569.6604219464652,1594.8435558689152,GOOD
19.6,107.3,10000,False,5.105415792151293,242.65693434436696,2.025541961917856,64.61292503506222,182.9834119595394,161.53231258765553,457.45852989884855,323.06462517531105,914.9170597976971,646.1292503506221,1829.8341195953942,GOOD
19.6,107.4,10000,False,6.21676320448269,298.67719018832344,3.847903444013722,79.81608244096475,226.44493191040942,199.54020610241184,566.1123297760236,399.0804122048237,1132.2246595520471,798.1608244096474,2264.4493191040942,ACCEPTABLE
19.6,107.5,10000,False,8.56912801112774,418.08773140265095,5.590613576346836,112.57366420990036,319.3618828811791,281.4341605247509,798.4047072029479,562.8683210495018,1596.8094144058957,1125.7366420990036,3193.6188288117914,ACCEPTABLE
19.6,107.6,10000,False,15.527631859180891,774.6547564872739,1.8230166649542794,204.38332871141876,596.6492139359252,510.95832177854686,1491.623034839813,1021.9166435570937,2983.246069679626,2043.8332871141874,5966.492139359252,ACCEPTABLE
19.6,107.7,10000,False,140.2578318789173,7214.358267026936,9.263567088405177,1990.3855210355703,5632.032504172832,4975.963802588927,14080.081260432082,9951.927605177854,28160.162520864164,19903.85521035571,56320.32504172833,VERY POOR
19.6,107.8,10000,False,20.047609553867858,1071.2119223893621,9.806011277998007,292.78578954493935,834.0211417683457,731.9644738623485,2085.052854420864,1463.928947724697,4170.105708841728,2927.857895449394,8340.211417683457,POOR
19.6,107.9,10000,False,9.93423523588926,553.8067540012387,6.688334948593975,150.5009901709799,429.4484582045227,376.25247542744967,1073.6211455113068,752.5049508548993,2147.2422910226137,1505.0099017097987,4294.484582045227,ACCEPTABLE
19.6,108.0,10000,False,7.102971138590366,413.15247503244143,4.912430209688935,114.89766570606841,323.4464285248527,287.24416426517104,808.6160713121319,574.4883285303421,1617.2321426242638,1148.9766570606841,3234.4642852485276,ACCEPTABLE
19.6,108.1,10000,False,5.926441039981669,358.60470520942016,16.075651163431758,98.80638564422432,283.2002431356739,247.01596411056082,708.0006078391847,494.03192822112163,1416.0012156783694,988.0638564422433,2832.0024313567387,ACCEPTABLE
19.6,108.2,10000,False,5.387114221398986,337.7533815619938,5.238926953181587,93.01080856296618,265.63073482140135,232.52702140741548,664.0768370535034,465.05404281483095,1328.1536741070067,930.1080856296619,2656.3073482140135,ACCEPTABLE
19.6,108.3,10000,False,5.156798357753092,333.84050643838754,17.440515454415014,95.38279377172393,262.141385810223,238.45698442930978,655.3534645255575,476.91396885861957,1310.706929051115,953.8279377172391,2621.41385810223,ACCEPTABLE
19.6,108.4,10000,False,5.096783788998694,339.88737271194765,14.946309854765703,96.65932367863289,266.67134168913987,241.6483091965822,666.6783542228497,483.2966183931644,1333.3567084456995,966.5932367863288,2666.713416891399,ACCEPTABLE
19.6,108.5,10000,False,5.138504815635324,352.5052262616465,19.090045808133628,100.42846567947865,276.65429978810204,251.07116419869658,691.6357494702552,502.14232839739316,1383.2714989405104,1004.2846567947863,2766.5429978810207,ACCEPTABLE
19.6,108.6,10000,False,5.244515699926567,369.8761248674088,14.865064511434435,105.5671172849803,289.34978388725875,263.91779321245076,723.3744597181469,527.8355864249015,1446.7489194362938,1055.671172849803,2893.4978388725876,ACCEPTABLE
19.6,108.7,10000,False,5.392918709410673,390.9546824996803,18.071426342171275,113.17129088381574,304.68525253472,282.92822720953933,761.7131313368,565.8564544190787,1523.4262626736,1131.7129088381573,3046.8525253472,ACCEPTABLE
19.6,108.8,10000,False,5.570247290338037,415.1083172399902,20.996524759563346,120.53303951633802,322.1877134628005,301.33259879084505,805.4692836570013,602.6651975816901,1610.9385673140025,1205.3303951633802,3221.877134628005,ACCEPTABLE
19.6,108.9,10000,False,5.767887970350272,441.9390367322268,16.196463848968783,129.1034300239241,341.5616719209511,322.7585750598102,853.9041798023777,645.5171501196204,1707.8083596047554,1291.0343002392408,3415.616719209511,ACCEPTABLE
19.6,109.0,10000,False,5.9801519363814615,471.1886258528821,14.726902232552057,136.2609101964626,362.617868217444,340.6522754911565,906.5446705436102,681.304550982313,1813.0893410872204,1362.609101964626,3626.178682174441,ACCEPTABLE
19.7,104.5,10000,False,7.126009403252703,577.7387073782668,16.713561784961257,165.0279947736723,461.89727060609505,412.56998693418075,1154.7431765152376,825.1399738683615,2309.486353030475,1650.279947736723,4618.97270606095,ACCEPTABLE
19.7,104.6,10000,False,6.884068821386187,536.242954731614,19.038331961543616,154.65397335661538,429.2552881459121,386.6349333915384,1073.1382203647804,773.2698667830768,2146.276440729561,1546.5397335661537,4292.552881459122,ACCEPTABLE
19.7,104.7,10000,False,6.6453245956976845,496.8182191162766,21.79067225490957,144.7167065448656,398.17536622840214,361.79176636216397,995.4384155710054,723.5835327243279,1990.8768311420108,1447.1670654486559,3981.7536622840216,ACCEPTABLE
19.7,104.8,10000,False,6.41026772016415,459.5291268066951,16.713561784961257,134.02483137623145,366.9184220566708,335.06207844057866,917.296055141677,670.1241568811573,1834.592110283354,1340.2483137623146,3669.184220566708,ACCEPTABLE
19.7,104.9,10000,False,6.179459152518207,424.4470327980583,19.038331961543616,125.30679616940284,336.81893106958523,313.2669904235071,842.047327673963,626.5339808470142,1684.094655347926,1253.0679616940283,3368.189310695852,ACCEPTABLE
19.7,105.0,10000,False,5.953529220303618,391.64773781276307,21.277450020055817,114.70584251412646,308.7199884704539,286.7646062853161,771.7999711761347,573.5292125706322,1543.5999423522694,1147.0584251412645,3087.199884704539,ACCEPTABLE
19.7,105.1,10000,False,5.733170045691748,361.20717137756014,21.043571792925263,105.50738789231798,284.26888178814943,263.768469730795,710.6722044703737,527.53693946159,1421.3444089407474,1055.07387892318,2842.6888178814947,ACCEPTABLE
19.7,105.2,10000,False,5.519118092505242,333.19445436736675,20.97476913268005,97.10643217991826,261.8747383622813,242.76608044979562,654.6868459057032,485.53216089959125,1309.3736918114064,971.0643217991825,2618.747383622813,ACCEPTABLE
19.7,105.3,10000,False,5.312124695275086,307.66210949179106,21.265464013975222,88.95704761594634,242.16519053360827,222.39261903986582,605.4129763340206,444.78523807973164,1210.8259526680413,889.5704761594633,2421.6519053360826,ACCEPTABLE
19.7,105.4,10000,False,5.112914873063522,284.63400819159824,22.15830271713762,83.31641758677048,224.02716008418503,208.29104396692622,560.0679002104625,416.58208793385245,1120.135800420925,833.1641758677049,2240.27160084185,ACCEPTABLE
19.7,105.5,10000,False,4.922139131365399,264.09290830034644,23.882133074828385,76.55368315693238,207.79413459859856,191.38420789233098,519.4853364964964,382.76841578466195,1038.9706729929928,765.5368315693239,2077.9413459859857,ACCEPTABLE
19.7,105.6,10000,False,4.740328340803599,245.97073734958894,26.565835915311638,70.42038362124842,193.40376635337896,176.05095905312103,483.50941588344745,352.10191810624207,967.0188317668949,704.2038362124841,1934.0376635337898,GOOD
19.7,105.7,10000,False,4.567865521457742,230.1452728008426,30.18683643563143,65.9296739990632,180.6346062350436,164.824184997658,451.58651558760903,329.648369995316,903.1730311752181,659.296739990632,1806.3460623504361,GOOD
19.7,105.8,10000,False,4.404987289038946,216.44574898686687,34.58643731045757,61.700377998967824,169.53196506194902,154.25094499741954,423.82991265487254,308.5018899948391,847.6598253097451,617.0037799896782,1695.3196506194902,GOOD
19.7,105.9,10000,False,4.251820841743866,204.66722366208535,39.52470694024333,58.05906518043882,159.33208355287553,145.14766295109706,398.33020888218886,290.2953259021941,796.6604177643777,580.5906518043882,1593.3208355287554,GOOD
19.7,106.0,10000,False,4.108452816434826,194.59055134441724,39.39769973708632,54.980205992797124,150.18813533523473,137.4505149819928,375.4703383380868,274.9010299639856,750.9406766761736,549.8020599279712,1501.881353352347,GOOD
19.7,106.1,10000,False,3.9750197509326903,186.00326751824207,38.323059598422354,52.6914351743246,142.4613925816282,131.7285879358115,356.1534814540705,263.457175871623,712.306962908141,526.914351743246,1424.613925816282,GOOD
19.7,106.2,10000,False,3.8518101274884886,178.717363056674,37.764535382093456,50.63874666264634,136.1004855728086,126.59686665661584,340.25121393202147,253.1937333132317,680.5024278640429,506.3874666264634,1361.0048557280859,GOOD
19.7,106.3,10000,False,3.739374713389333,172.58212619547757,37.569574357834334,49.10256093561382,130.8548738530585,122.75640233903455,327.13718463264627,245.5128046780691,654.2743692652925,491.0256093561382,1308.548738530585,GOOD
19.7,106.4,10000,True,3.638652344376266,167.4926103943747,37.56436273590838,47.61134711417067,126.67683596483437,119.02836778542667,316.6920899120859,238.05673557085333,633.3841798241718,476.11347114170667,1266.7683596483437,GOOD
19.7,106.5,10000,True,3.5511306800877604,163.39598653944583,37.58161814789821,46.924368000117,123.18156427874413,117.3109200002925,307.9539106968603,234.621840000585,615.9078213937206,469.24368000117,1231.8156427874412,GOOD
19.7,106.6,10000,True,3.4790775747182874,160.29907475969418,37.47106790009982,45.88006481936642,120.46106439922534,114.70016204841605,301.15266099806337,229.4003240968321,602.3053219961267,458.8006481936642,1204.6106439922535,GOOD
19.7,106.7,10000,True,3.425905223943546,158.28139529655027,37.09869148176088,45.3944779488568,118.58061239581752,113.486194872142,296.4515309895438,226.972389744284,592.9030619790876,453.944779488568,1185.8061239581752,GOOD
19.7,106.8,10000,True,3.3967809933357582,157.5202467487342,36.34240066952008,45.189827133859545,117.68283832606502,112.97456783464887,294.2070958151626,225.94913566929773,588.4141916303251,451.89827133859546,1176.8283832606503,GOOD
19.7,106.9,10000,True,3.399709361910015,158.3395515156598,35.09124164123073,45.066991692157586,118.02638004236857,112.66747923039395,295.06595010592144,225.3349584607879,590.1319002118429,450.6699169215758,1180.2638004236858,GOOD
19.7,107.0,10000,True,3.4475626794531418,161.30689370850607,26.169253676775412,45.50659693715562,120.06223319292296,113.76649234288905,300.15558298230746,227.5329846857781,600.3111659646149,455.0659693715562,1200.6223319292299,GOOD
19.7,107.1,10000,False,3.5621677105535494,167.4353065860203,11.205110771516702,46.653924972174806,124.59177795816771,116.63481243043698,311.47944489541925,233.26962486087396,622.9588897908385,466.5392497217479,1245.917779581677,GOOD
19.7,107.2,10000,False,3.7832893602699387,178.635367456482,3.6069709218450408,49.19883754728921,133.11941915129051,122.99709386822303,332.7985478782263,245.99418773644607,665.5970957564526,491.98837547289213,1331.1941915129053,GOOD
19.7,107.3,10000,False,4.1908395431951595,198.8446924798061,5.681327340934094,54.71227236160152,148.73066125592945,136.78068090400382,371.82665313982363,273.56136180800763,743.6533062796473,547.1227236160153,1487.3066125592945,GOOD
19.7,107.4,10000,False,4.969682136010157,237.3398319656359,4.678315826598337,63.395401701708806,178.60775560998826,158.48850425427202,446.5193890249707,316.97700850854403,893.0387780499414,633.9540170170881,1786.0775560998827,GOOD
19.7,107.5,10000,False,6.654589621978987,321.26693944176185,4.945240600161526,86.32535655854626,244.05420409464628,215.8133913963656,610.1355102366157,431.6267827927312,1220.2710204732314,863.2535655854624,2440.5420409464627,ACCEPTABLE
19.7,107.6,10000,False,11.634274435216408,572.5139900876422,3.8621939355219723,153.11831335743557,440.4390012577714,382.795783393589,1101.0975031444284,765.591566787178,2202.195006288857,1531.183133574356,4404.390012577714,ACCEPTABLE
19.7,107.7,10000,False,79.6501292739548,4042.502660464917,12.540633592666785,1091.6510453135547,3155.087605037926,2729.1276132838875,7887.7190125948155,5458.255226567775,15775.438025189631,10916.51045313555,31550.876050379262,VERY POOR
19.7,107.8,10000,False,16.44547213157596,870.597209012621,14.489942773588037,236.6277292663678,677.3479000108146,591.5693231659195,1693.3697500270366,1183.138646331839,3386.7395000540732,2366.277292663678,6773.4790001081465,POOR
19.7,107.9,10000,False,8.110909007047159,450.2326109146668,9.354640058404078,124.15283166027434,350.5963528592299,310.38207915068585,876.4908821480748,620.7641583013717,1752.9817642961495,1241.5283166027434,3505.963528592299,ACCEPTABLE
19.7,108.0,10000,False,5.952177343236351,345.6928888562665,10.761097520531232,96.77014140241553,271.43871461356906,241.92535350603885,678.5967865339227,483.8507070120777,1357.1935730678454,967.7014140241554,2714.3871461356907,ACCEPTABLE
19.7,108.1,10000,False,5.139176462537321,310.3957528231064,14.531332461509594,85.47646856687112,244.50040018001997,213.69117141717783,611.2510004500499,427.38234283435565,1222.5020009000998,854.7646856687113,2445.0040018001996,ACCEPTABLE
19.7,108.2,10000,False,4.831406893028689,301.6941181097862,9.118498706343958,85.93708614543613,237.1401290901773,214.8427153635903,592.8503227254433,429.6854307271806,1185.7006454508867,859.3708614543611,2371.4012909017733,ACCEPTABLE
19.7,108.3,10000,False,4.7613576628241985,306.2195996254287,8.21474305344383,87.1979381576676,240.91969047067167,217.99484539416898,602.2992261766792,435.98969078833795,1204.5984523533584,871.9793815766759,2409.196904706717,ACCEPTABLE
19.7,108.4,10000,False,4.817630236850865,318.5130499352103,17.431484394461638,91.17473820904692,250.2809597729844,227.93684552261726,625.702399432461,455.8736910452345,1251.404798864922,911.747382090469,2502.809597729844,ACCEPTABLE
19.7,108.5,10000,False,4.946397570606981,335.9831596617991,5.46158158682559,97.31597051204173,262.8914726652784,243.28992628010434,657.2286816631959,486.5798525602087,1314.4573633263917,973.1597051204174,2628.9147266527834,ACCEPTABLE
19.7,108.6,10000,False,5.119112893280799,357.2749430924848,15.014312608530165,103.38310746556307,278.2162452984821,258.4577686639077,695.5406132462053,516.9155373278154,1391.0812264924107,1033.8310746556308,2782.1624529848214,ACCEPTABLE
19.7,108.7,10000,False,5.319622806217597,381.63061574377946,17.663047998312592,112.76335194966089,295.68599440374436,281.90837987415216,739.2149860093609,563.8167597483043,1478.4299720187219,1127.6335194966086,2956.8599440374437,ACCEPTABLE
19.7,108.8,10000,False,5.538329579102558,408.6050472604221,8.41913057078496,119.84018367508389,314.9693745132508,299.6004591877097,787.4234362831269,599.2009183754194,1574.8468725662538,1198.4018367508388,3149.6937451325075,ACCEPTABLE
19.7,108.9,10000,False,5.769306032501435,437.92687678446765,10.483805189558865,127.5311285955901,335.8680513258274,318.82782148897525,839.6701283145686,637.6556429779505,1679.3402566291372,1275.311285955901,3358.6805132582745,ACCEPTABLE
19.7,109.0,10000,False,6.0087743694714675,469.4258413063322,17.118979710594637,138.3221530279016,358.2614318259086,345.80538256975404,895.6535795647713,691.6107651395081,1791.3071591295427,1383.2215302790162,3582.6143182590854,ACCEPTABLE
19.8,104.5,10000,False,6.98006629281637,556.0150225460757,19.41352092281429,158.78983853714323,444.39019994495584,396.9745963428581,1110.9754998623896,793.9491926857162,2221.950999724779,1587.8983853714324,4443.901999449558,ACCEPTABLE
19.8,104.6,10000,False,6.741174112057624,516.5532079831969,21.547809860083227,148.8457071203909,413.3015340053841,372.11426780097713,1033.2538350134603,744.2285356019543,2066.5076700269206,1488.4570712039085,4133.015340053841,ACCEPTABLE
19.8,104.7,10000,False,6.5054677003480466,479.1485228063946,21.277450020055817,139.34661834154656,383.77416785827023,348.36654585386657,959.4354196456758,696.7330917077331,1918.8708392913516,1393.4661834154663,3837.741678582703,ACCEPTABLE
