candidate_lat,candidate_lon,nearest_existing_km,best4_median_hrmse_0_25us_m,best4_p90_hrmse_0_25us_m,worst4_p90_hrmse_0_25us_m,full5_p90_hrmse_0_25us_m,best4_under_1km_fraction,inside_5rx_hull_fraction,four_visible_350km_fraction,five_visible_350km_fraction,is_mongcai,composite_score
20.1,105.3,153.68196675527813,239.12910284532143,633.3534956619843,2878.6057333593258,618.1004679236752,0.9598997493734336,0.20300751879699247,0.8120300751879699,0.6491228070175439,False,57.403560830860535
20.7,108.9,136.45603683239392,233.0286985024791,451.4860401213832,10560.440970721782,442.7551511421601,0.9674185463659147,0.14285714285714285,0.8220551378446115,0.5488721804511278,False,57.181008902077146
18.9,108.3,149.7148432366586,161.57683729165174,562.960439361915,3536.1175214885707,520.1528319844581,0.9448621553884712,0.21303258145363407,0.8145363408521303,0.5538847117794486,False,56.869436201780424
17.7,105.3,123.82099834339408,239.15177604957339,456.7827746977876,2331.17000760326,449.1116824070751,0.9724310776942355,0.11779448621553884,0.7117794486215538,0.3684210526315789,False,56.79525222551929
22.5,105.9,223.6547140832733,148.0306503757892,539.6501985664028,7868.362594896336,529.6922090216054,0.9674185463659147,0.2982456140350877,0.8095238095238095,0.44360902255639095,False,56.70623145400593
19.2,108.3,119.91160710505854,177.03057869671392,563.3108032755816,4697.871654059268,529.3406841785995,0.949874686716792,0.19799498746867167,0.8345864661654135,0.581453634085213,False,56.32047477744807
20.1,105.6,149.12661440724273,256.4802512214861,609.685716766759,3402.5495458944647,588.9268906122254,0.9423558897243107,0.17042606516290726,0.8421052631578947,0.6691729323308271,False,56.02373887240356
20.7,106.2,170.94114046624742,252.26139804435448,545.3275388031724,5502.537165407379,542.6989156800119,0.9473684210526315,0.16040100250626566,0.8521303258145363,0.6716791979949874,False,55.919881305637986
18.3,107.7,203.75720044737602,169.24935614931118,543.6931925761206,2598.448215667972,540.3479854008049,0.9548872180451128,0.19799498746867167,0.7568922305764411,0.5413533834586466,False,55.830860534124625
21.0,109.2,152.9121046354374,234.60902389669366,437.4750586215119,11000.576272968454,433.33866268795316,0.9649122807017544,0.14786967418546365,0.8120300751879699,0.45864661654135336,False,55.59347181008902
21.3,109.5,179.6308660707939,224.8503252987545,421.72844363047506,10540.011852052325,416.5211859869171,0.9624060150375939,0.14786967418546365,0.8020050125313283,0.3634085213032581,False,55.2967359050445
17.7,105.0,136.88906945703582,230.98482336126858,476.5774748234134,2331.17000760326,460.3735021045768,0.9699248120300752,0.12030075187969924,0.7117794486215538,0.3208020050125313,False,55.19287833827894
20.1,105.9,151.12419819916843,266.98080691318637,576.4399582371165,4442.134357403805,562.5859225304072,0.9398496240601504,0.15037593984962405,0.8521303258145363,0.6716791979949874,False,55.19287833827893
22.8,105.6,267.31131923274444,135.69580519000777,542.9912585756952,7384.328780956336,523.6294594238653,0.9674185463659147,0.3157894736842105,0.7919799498746867,0.3558897243107769,False,55.163204747774486
19.8,105.0,134.75060656244847,234.02879111169773,714.7389183382529,2703.030761813834,686.9310307515875,0.974937343358396,0.21052631578947367,0.7694235588972431,0.6090225563909775,False,54.79228486646884
20.4,106.2,161.77538133849373,259.3181951745038,555.4341466218241,5303.165918746289,550.51003840647,0.9373433583959899,0.14536340852130325,0.8546365914786967,0.6716791979949874,False,54.347181008902076
17.4,104.4,201.45057366062503,222.06798303140505,448.58654973758735,2463.937280290187,443.49784705482284,0.9674185463659147,0.12781954887218044,0.7017543859649122,0.17042606516290726,False,54.16913946587538
18.9,108.0,140.0349522920073,179.10613745044304,590.316782563364,3485.254910528377,574.5665888450022,0.9373433583959899,0.18546365914786966,0.8195488721804511,0.5939849624060151,False,54.13946587537092
21.6,106.5,132.29547802294073,237.39122826648523,582.356121848937,8594.504976815295,575.1014309568252,0.9674185463659147,0.19548872180451127,0.8320802005012531,0.6265664160401002,False,53.91691394658753
21.3,106.5,131.179925507479,253.8164133174986,599.4271291129468,6726.208457956843,587.4473103769254,0.9674185463659147,0.17543859649122806,0.8395989974937343,0.656641604010025,False,53.90207715133531
21.6,109.5,179.0508798335143,225.9750993887465,428.04772472774226,11660.260840977624,412.4808946635407,0.9624060150375939,0.14536340852130325,0.7994987468671679,0.3208020050125313,False,53.857566765578625
21.9,106.5,139.38282090004427,203.5026203273004,595.3671516940451,10750.643799346342,576.3069941296338,0.9699248120300752,0.22055137844611528,0.8245614035087719,0.5889724310776943,False,53.367952522255194
22.5,106.2,197.56323977258455,157.5815462899346,607.5987722834558,10089.023280994095,576.5035652524359,0.9674185463659147,0.2731829573934837,0.8145363408521303,0.45363408521303256,False,53.18991097922849
21.0,108.9,122.87690489518312,250.41399886185624,474.4192567854179,13849.903465301799,468.2338319729262,0.9624060150375939,0.13533834586466165,0.8195488721804511,0.5363408521303258,False,53.04154302670623
18.6,108.0,172.81764079590067,164.22046666501024,595.938317214105,2736.157600192285,578.6162215027847,0.9473684210526315,0.20802005012531327,0.7819548872180451,0.5513784461152882,False,52.93768545994065
22.8,105.9,242.03225456068924,141.57911650528035,556.4199111236125,9254.592724893711,541.7437704313327,0.9649122807017544,0.3082706766917293,0.8020050125313283,0.37593984962406013,False,52.90801186943621
19.5,108.3,92.56656524655648,193.71733836308292,578.1433764487653,6101.768128997222,574.1273491830409,0.9473684210526315,0.17794486215538846,0.8395989974937343,0.6115288220551378,False,52.46290801186944
21.3,109.2,148.55678729388734,236.08598234746805,442.67633410325976,12177.66185027037,432.246454090446,0.9624060150375939,0.14285714285714285,0.8045112781954887,0.42857142857142855,False,52.29970326409495
20.7,106.5,142.35728744016185,261.09536469633014,594.35783655144,6076.849232133312,581.8268425675413,0.9373433583959899,0.14035087719298245,0.8546365914786967,0.6716791979949874,False,51.70623145400594
18.0,105.9,88.25248338343116,268.84732675920617,539.0959373907635,2585.1433254838116,520.9988404927958,0.9699248120300752,0.14285714285714285,0.7142857142857143,0.5112781954887218,False,51.67655786350149
19.8,105.6,115.80549729928404,278.31123311506065,649.9599955082707,3551.7113891540344,633.9774760827836,0.9423558897243107,0.15288220551378445,0.8320802005012531,0.6716791979949874,False,51.49851632047478
20.7,108.6,110.72318468039968,257.3882377935918,515.2059694190873,14294.935706646987,502.9682480367472,0.9624060150375939,0.12531328320802004,0.8370927318295739,0.6040100250626567,False,51.17210682492581
21.0,106.5,136.05617516836537,258.7074706563884,607.9875714501956,6141.685388141677,604.4754724511395,0.9448621553884712,0.16040100250626566,0.849624060150376,0.6691729323308271,False,50.97922848664689
18.9,107.7,137.0479148291949,205.3839410611756,640.2977545276935,3533.7806165784787,622.7300217095044,0.9398496240601504,0.15789473684210525,0.8245614035087719,0.6165413533834586,False,50.84569732937685
19.8,105.3,121.6260130207187,263.003533316752,691.3243489271149,2865.6569343948963,681.7219109080385,0.9598997493734336,0.18546365914786966,0.7969924812030075,0.656641604010025,False,50.59347181008902
21.9,109.5,184.2672824316226,221.92898285859766,435.4278454763267,12636.631893019117,419.5951513501442,0.9573934837092731,0.13784461152882205,0.7994987468671679,0.2706766917293233,False,50.07418397626113
20.1,106.2,159.20676436378017,267.84941679319945,598.2375338305891,5514.0660312042255,579.7501989122943,0.9348370927318296,0.12781954887218044,0.8546365914786967,0.6716791979949874,False,50.0593471810089
22.2,106.5,153.55231384049623,186.39794779322747,635.2676380064997,11877.730119661615,620.0176102802541,0.9649122807017544,0.23558897243107768,0.8170426065162907,0.5288220551378446,False,49.955489614243334
19.8,108.3,70.59646406327906,216.8237241470152,614.3305396154472,7150.07013453636,596.2536215640893,0.949874686716792,0.15288220551378445,0.8446115288220551,0.631578947368421,False,49.89614243323442
17.7,104.7,155.41326555177866,232.0214742887348,504.20437051512386,2523.1770733379003,485.1329118051994,0.9674185463659147,0.12030075187969924,0.706766917293233,0.2706766917293233,False,49.83679525222552
22.8,106.2,218.20406770637794,150.32256948373845,628.106026871667,11107.80612894873,606.4033066393905,0.9649122807017544,0.2832080200501253,0.8095238095238095,0.38596491228070173,False,49.49554896142433
18.3,107.4,190.5387004726215,186.5464840146364,624.8911964377575,2478.591134483059,607.6563161265652,0.9423558897243107,0.18546365914786966,0.7518796992481203,0.5664160401002506,False,49.43620178041543
19.8,105.9,118.3714855207179,282.96292031527315,623.9721172591751,4386.492940257172,610.116845910526,0.9323308270676691,0.13032581453634084,0.8471177944862155,0.6716791979949874,False,49.33234421364985
18.0,105.6,84.74150229774818,264.9522305230348,546.2737611147332,2429.075361228608,535.3212901894582,0.9699248120300752,0.11528822055137844,0.7142857142857143,0.47619047619047616,False,49.317507418397625
21.6,109.2,148.1178873951165,235.52089907827738,452.506019778182,13353.89427456214,439.02451223681857,0.9598997493734336,0.13283208020050125,0.8020050125313283,0.37844611528822053,False,49.22848664688427
22.2,109.5,195.12725068967163,218.76959282791714,466.4299099710976,13473.866341213914,451.3563507596362,0.9573934837092731,0.14285714285714285,0.7994987468671679,0.22556390977443608,False,48.709198813056375
18.0,105.3,92.61752849859143,254.22508862953518,546.8807238161972,2225.9523404332767,536.2551401559012,0.9649122807017544,0.11528822055137844,0.7117794486215538,0.43358395989974935,False,48.29376854599406
19.8,104.7,153.3147739871012,218.69603274428823,730.3005018324044,2752.8376600856177,708.0753652713115,0.9573934837092731,0.22807017543859648,0.7418546365914787,0.5614035087719298,False,48.02670623145401
20.4,106.5,131.14310948422414,265.81764835761635,600.9744582143682,6403.526553851674,588.1256628392167,0.9348370927318296,0.12280701754385964,0.8546365914786967,0.6716791979949874,False,47.92284866468842
18.6,107.7,170.4017980475565,184.152438107402,675.7600641460908,2972.2921920465146,648.450095201609,0.9473684210526315,0.17543859649122806,0.7819548872180451,0.5864661654135338,False,47.55192878338279
20.1,108.3,60.20522179120501,245.9943644867143,643.8103564892594,8147.187574645075,642.5228029325156,0.9548872180451128,0.13533834586466165,0.8471177944862155,0.6466165413533834,False,46.98813056379822
21.3,108.9,117.4842442228376,254.84975872562785,491.77120011454804,14548.802267930538,470.1914540112583,0.9598997493734336,0.12781954887218044,0.8095238095238095,0.49874686716791977,False,46.92878338278932
21.9,109.2,154.4511641988961,233.0286985024791,489.62644971715395,13737.054691830997,464.18495316231497,0.9573934837092731,0.14035087719298245,0.8020050125313283,0.3258145363408521,False,46.928783382789305
19.8,104.4,175.6016882528845,197.7512584464305,754.2116415302047,2887.407471617669,738.8071318976257,0.9598997493734336,0.24060150375939848,0.7293233082706767,0.49874686716791977,False,46.72106824925817
19.2,108.0,107.60671856441608,198.5666753600042,682.0930203641223,5021.5917998971845,653.5288605433323,0.924812030075188,0.17293233082706766,0.8370927318295739,0.6190476190476191,False,46.49851632047478
21.6,106.8,101.45513654804579,264.96916488804413,682.8751915408433,13211.648629534046,654.6581692869012,0.9624060150375939,0.17543859649122806,0.8320802005012531,0.6390977443609023,False,46.39465875370921
21.3,106.8,100.10890797525941,277.7532394110844,683.0806219570803,9633.96950866347,668.5099125683829,0.9573934837092731,0.15538847117794485,0.8395989974937343,0.6641604010025063,False,46.02373887240356
21.0,106.8,106.3498622378025,281.0008850034524,665.6952983920037,7938.633271440257,651.3898320136676,0.9373433583959899,0.13784461152882205,0.8546365914786967,0.6716791979949874,False,45.934718100890215
20.1,106.5,127.89337995783922,273.29760059349366,604.3458328198232,7809.442933841595,586.8137748935658,0.9323308270676691,0.10275689223057644,0.8546365914786967,0.6716791979949874,False,45.60830860534125
17.7,104.4,177.6953078100534,228.56748147929562,530.5535714896264,3028.792931475684,500.9283897317273,0.9624060150375939,0.12781954887218044,0.7042606516290727,0.22305764411027568,False,45.445103857566764
22.5,109.5,210.7601843479599,214.9957180611402,507.9342044570137,14518.46744081596,491.55294723023735,0.9573934837092731,0.14285714285714285,0.7994987468671679,0.17794486215538846,False,45.34124629080119
18.3,106.8,130.7113474921023,238.03337133416935,706.7644702611876,2353.417686666316,674.2343107431036,0.9423558897243107,0.16040100250626566,0.7368421052631579,0.5939849624060151,False,45.118694362017806
20.7,106.8,115.17379139531205,282.60109889493896,648.6027370572602,8057.929385929641,627.3401130375878,0.9348370927318296,0.11278195488721804,0.8546365914786967,0.6716791979949874,False,44.95548961424333
18.3,107.1,160.29617589377162,214.78053480718629,682.4314817394968,2598.448215667972,671.069649261795,0.9323308270676691,0.17794486215538846,0.7468671679197995,0.5864661654135338,False,44.940652818991104
19.8,106.2,128.8237997653781,280.26032825276474,639.7460000504786,6459.56810410736,623.1747778049061,0.9323308270676691,0.11278195488721804,0.8546365914786967,0.6716791979949874,False,44.79228486646884
22.5,106.5,173.0731650588629,171.03365575130053,683.0409025251008,13749.947615179271,643.7074812115688,0.9573934837092731,0.2506265664160401,0.8120300751879699,0.47117794486215536,False,44.718100890207715
18.9,107.4,141.17919855647912,232.43795526357192,723.5759682949918,3930.904327052131,691.5126309549389,0.9298245614035088,0.14536340852130325,0.8220551378446115,0.6390977443609023,False,44.65875370919882
21.0,108.6,93.54608888655287,270.52047681759956,563.2222210842737,16495.9592217798,538.2691243880289,0.9598997493734336,0.12030075187969924,0.8295739348370927,0.5889724310776943,False,44.51038575667656
22.8,106.5,196.3557813645618,163.39842723934655,715.75905498802,14364.691134654462,664.3814901415142,0.9548872180451128,0.2606516290726817,0.8120300751879699,0.39598997493734334,False,44.109792284866465
21.9,106.8,110.60564327769686,229.83349066284487,681.9663788181949,15805.10315103583,659.8013457584589,0.9573934837092731,0.19298245614035087,0.8220551378446115,0.5964912280701754,False,43.90207715133531
18.0,105.0,109.44930395349914,244.43974470123888,587.455421656518,2706.0353282977244,564.9278103260898,0.9624060150375939,0.11278195488721804,0.7117794486215538,0.38095238095238093,False,43.32344213649852
21.6,108.9,117.23488346449427,248.1788790890015,532.2104989103269,16045.45814940142,498.8597892930622,0.9573934837092731,0.13032581453634084,0.8070175438596491,0.44862155388471175,False,43.323442136498514
19.5,105.3,90.5162046726788,285.585750476994,808.3152288492973,2722.67529058147,785.5831961551454,0.949874686716792,0.16040100250626566,0.7769423558897243,0.6616541353383458,False,42.71513353115728
19.5,105.6,82.51460981975089,306.3582207774853,764.773596790055,3584.178502260886,761.9576054216672,0.9398496240601504,0.13283208020050125,0.8145363408521303,0.6716791979949874,False,42.640949554896146
18.3,106.5,102.35622743068895,266.8344185015999,716.5985115170116,2429.5582536788534,688.6545519438625,0.9398496240601504,0.14786967418546365,0.7293233082706767,0.6040100250626567,False,42.596439169139465
19.5,105.0,107.53709931892033,255.14439909986112,820.6079036456125,2472.5205877320545,779.2770733730869,0.9373433583959899,0.18546365914786966,0.7543859649122807,0.6090225563909775,False,42.566765578635014
22.2,109.2,167.321844317071,227.34753760858618,539.8498590409556,14667.767566303131,508.30512775603984,0.9573934837092731,0.13784461152882205,0.8020050125313283,0.2781954887218045,False,42.34421364985163
19.5,105.9,86.08521582014589,301.1252948550501,724.8179142173061,4058.0231036353607,704.6453408692884,0.9298245614035088,0.11528822055137844,0.8320802005012531,0.6716791979949874,False,42.255192878338285
19.8,106.5,133.19234852402602,282.40142560604437,658.9600777309396,8327.192430945079,641.3857009439786,0.9348370927318296,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,42.16617210682493
20.4,108.3,67.01487133838258,277.2165327268809,679.4310561492806,14628.554931007317,670.0289170106802,0.9523809523809523,0.12030075187969924,0.849624060150376,0.656641604010025,False,42.06231454005935
19.2,107.7,103.69701672533321,225.3779333307126,718.1356258417633,5802.207928751984,697.7512061315498,0.9197994987468672,0.14035087719298245,0.8421052631578947,0.6441102756892231,False,42.017804154302674
20.4,106.8,100.91706437605309,278.49613286298677,640.0652371037506,9708.064166700493,634.3985136328977,0.9323308270676691,0.09774436090225563,0.8546365914786967,0.6716791979949874,False,42.017804154302674
20.1,106.8,96.58632180096542,281.72281059430406,645.8754367534783,9573.379015175866,625.5703174313768,0.9298245614035088,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,41.439169139465875
19.2,107.1,122.56086371216335,285.38252219319537,727.9176367945507,6682.806172666861,709.0428944290957,0.9348370927318296,0.11528822055137844,0.849624060150376,0.6666666666666666,False,41.083086053412465
22.8,109.5,230.19571102058617,208.13013754678218,553.0691742094124,16020.32133553936,525.3357227390734,0.9573934837092731,0.14285714285714285,0.7969924812030075,0.13283208020050125,False,40.90504451038576
18.0,104.7,131.8504592024948,243.8628782887577,604.556874764464,3055.4144876236705,587.7405822500497,0.9624060150375939,0.12030075187969924,0.7092731829573935,0.3283208020050125,False,40.66765578635014
19.5,104.7,130.08375829422476,232.72525741738716,808.2180666842796,2699.049484163617,790.0486481246627,0.9298245614035088,0.21052631578947367,0.731829573934837,0.556390977443609,False,40.60830860534125
19.2,107.4,109.08891912832466,254.75679031523248,745.5759602012915,6485.66252408819,721.615069537495,0.9298245614035088,0.13283208020050125,0.8446115288220551,0.6591478696741855,False,40.54896142433235
21.3,108.6,86.41506670294594,276.84504296740744,590.6666797994991,18066.66082370915,583.9298493731003,0.9573934837092731,0.12030075187969924,0.8145363408521303,0.5639097744360902,False,40.45994065281899
22.2,106.8,128.060410948271,205.725990051291,729.5474503890996,16994.763649080603,702.747798252095,0.949874686716792,0.20802005012531327,0.8145363408521303,0.5388471177944862,False,40.445103857566764
18.3,106.2,76.6087795227985,292.700125731915,737.9723354803317,2331.388818746733,723.9138118643524,0.9473684210526315,0.13533834586466165,0.7192982456140351,0.5989974937343359,False,40.40059347181008
19.5,106.2,99.99596083348371,294.36147243414257,707.0848056316934,5917.626027056225,683.8286875291707,0.9323308270676691,0.08771929824561403,0.8471177944862155,0.6716791979949874,False,39.98516320474778
22.5,109.2,185.3731936930172,215.89476271353095,573.0579883290874,16531.1753111639,547.2668637455395,0.9573934837092731,0.13784461152882205,0.8020050125313283,0.22055137844611528,False,39.95548961424333
21.9,108.9,125.20905596268688,239.91648682193448,577.707495539911,15774.274639536065,545.8837437279346,0.9573934837092731,0.13032581453634084,0.8070175438596491,0.38847117794486213,False,39.51038575667656
18.0,104.4,157.46165316243548,237.37266776631955,629.2036641989953,3336.1750086184984,603.6702916075442,0.9598997493734336,0.14285714285714285,0.7042606516290727,0.2756892230576441,False,39.45103857566765
18.6,107.4,173.7478092523286,208.3203507674064,825.4397939653073,3031.387022909697,805.0511425042552,0.9298245614035088,0.16791979949874686,0.7794486215538847,0.606516290726817,False,39.37685459940653
19.5,104.4,155.77495580969622,219.87778731584453,840.8670048499087,2704.4633096778807,811.8213892141904,0.9223057644110275,0.23057644110275688,0.7218045112781954,0.49122807017543857,False,39.37685459940653
18.9,107.1,151.8489044540374,261.32298052623304,793.8921358410863,4724.922348305276,756.8217279387168,0.9323308270676691,0.13283208020050125,0.8220551378446115,0.6541353383458647,False,38.96142433234422
20.1,107.1,65.29486487318728,291.5045611838727,729.0719917718692,11551.369275885794,710.0609953042782,0.9348370927318296,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,38.44213649851632
19.8,106.8,103.43593793301925,285.06331941483603,738.4683354516773,10640.40648349993,710.1890943245191,0.9323308270676691,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,38.23442136498517
22.8,106.8,177.22127602492898,177.44343361751552,782.3714398731532,17026.232609469804,744.728418770138,0.9398496240601504,0.23558897243107768,0.8120300751879699,0.39849624060150374,False,37.804154302670625
19.5,108.0,75.9880978955831,222.6763130568307,836.0240711506799,8356.747493857434,775.7274869888969,0.9147869674185464,0.15037593984962405,0.8446115288220551,0.6441102756892231,False,37.744807121661715
22.2,108.9,140.84009123750988,229.9761538036092,630.9907605938815,17108.631601525423,593.5219030861205,0.9573934837092731,0.13283208020050125,0.8070175438596491,0.3308270676691729,False,37.41839762611276
22.5,106.8,150.96597731434358,186.0844191031663,779.7407254807067,17297.81413834106,727.1944532710957,0.9448621553884712,0.22807017543859648,0.8120300751879699,0.46867167919799496,False,37.3293768545994
19.2,106.8,129.55780357047914,303.4967430971746,790.6892829931586,6035.65462556636,781.2581629740375,0.9298245614035088,0.09774436090225563,0.8471177944862155,0.6716791979949874,False,37.166172106824924
20.4,107.1,71.61363860747335,292.43215607625234,735.7641044638037,13151.72808230933,728.8382619455559,0.9298245614035088,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,37.032640949554896
20.7,108.3,87.07946650267071,310.4313114713646,729.4127165490506,20712.492993588625,712.427142085741,0.949874686716792,0.10776942355889724,0.8471177944862155,0.6591478696741855,False,36.49851632047477
22.8,109.2,207.25594360656174,210.98359283993602,625.100898499323,19810.86022183733,585.7402457950886,0.9573934837092731,0.13784461152882205,0.8020050125313283,0.17293233082706766,False,36.20178041543027
21.6,107.1,70.77893297828201,298.66664826309756,798.123622780668,17648.040427198634,751.0743557584193,0.9423558897243107,0.15288220551378445,0.8320802005012531,0.6466165413533834,False,36.18694362017805
19.2,106.5,101.0530470180145,307.1243785535392,785.9090613713355,5373.2650000276835,758.724458172158,0.9197994987468672,0.08771929824561403,0.8421052631578947,0.6716791979949874,False,36.1572700296736
18.3,105.6,51.53122197572559,300.93356913583324,745.7664097279044,2450.1373146222095,729.4715822398075,0.9523809523809523,0.10526315789473684,0.7142857142857143,0.556390977443609,False,36.03857566765579
19.5,106.8,119.5595289849925,297.711744243573,783.2675714333575,11169.083098884576,759.5974571710127,0.9223057644110275,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,35.83086053412463
21.0,107.1,77.74851836253725,308.59751797665695,794.6272210238037,14464.943713160921,780.6609919572135,0.9348370927318296,0.11027568922305764,0.8546365914786967,0.6716791979949874,False,35.6379821958457
19.5,106.5,120.72380300576609,295.5285026237636,752.6107139073885,8951.418126858862,707.6446904731268,0.9223057644110275,0.08270676691729323,0.8521303258145363,0.6716791979949874,False,35.60830860534125
19.5,107.1,95.96741853533284,296.9527734926982,787.8731276266981,14184.69759431603,775.7696722380982,0.9348370927318296,0.09022556390977443,0.8546365914786967,0.6716791979949874,False,35.60830860534125
20.7,107.1,90.65931653422454,293.2939188837901,758.5446284264962,14046.559528218217,722.2879294760876,0.9298245614035088,0.09022556390977443,0.8546365914786967,0.6716791979949874,False,35.326409495548965
18.6,107.1,152.82133207761788,235.4041490981109,920.8202437005532,3171.2818725077486,905.2858754731811,0.9147869674185464,0.15037593984962405,0.7744360902255639,0.6240601503759399,False,35.14836795252225
18.9,106.8,121.07841775807339,297.1016983301117,884.951846504016,4566.737048392729,844.8139592681621,0.9273182957393483,0.12030075187969924,0.8120300751879699,0.6616541353383458,False,34.732937685459945
18.3,105.9,57.112105036568046,310.8141816799084,747.3430591113492,2763.1389896435344,724.8557809049399,0.9548872180451128,0.11027568922305764,0.7142857142857143,0.5839598997493735,False,34.658753709198805
21.6,108.6,86.45562949969258,265.3998980496931,661.5554100731755,19094.03137016883,646.2719245646157,0.9573934837092731,0.12280701754385964,0.8095238095238095,0.506265664160401,False,34.52522255192878
19.2,105.9,55.09165705772017,324.5156184320701,903.0269516343724,3550.898318840791,885.6146936669944,0.9197994987468672,0.09273182957393483,0.8120300751879699,0.6716791979949874,False,34.39169139465875
21.0,108.3,65.8676353977875,315.9733014634699,783.206150808348,23209.978081090016,763.799412169795,0.949874686716792,0.11027568922305764,0.8421052631578947,0.656641604010025,False,34.10979228486647
19.2,106.2,75.02223637707094,315.6566120186063,802.2405448499107,5096.950003876771,784.5874024078104,0.924812030075188,0.08270676691729323,0.8295739348370927,0.6716791979949874,False,33.70919881305638
18.3,105.3,63.639057729549506,274.03410159005097,764.4211887408205,2755.2266056298313,738.4799014114682,0.9548872180451128,0.10025062656641603,0.7142857142857143,0.5087719298245614,False,33.63501483679525
22.5,108.9,161.9255653222175,217.9236383978893,682.2999848751991,21620.884627041272,651.1689408681295,0.9548872180451128,0.13032581453634084,0.8070175438596491,0.2731829573934837,False,33.47181008902077
19.8,108.0,46.84808735745957,252.41255332581503,898.818357138251,15517.185791736461,883.3569792837072,0.9122807017543859,0.13032581453634084,0.849624060150376,0.6591478696741855,False,33.26409495548962
19.5,107.7,70.35334913109034,253.01297237833734,925.9312425469982,8332.937583428886,915.2032903646817,0.9072681704260651,0.12030075187969924,0.8471177944862155,0.6591478696741855,False,33.21958456973294
19.2,105.3,61.798347085991175,320.0459179818621,972.7051231868103,2783.9594049968846,952.1303775687162,0.9022556390977443,0.14285714285714285,0.7518796992481203,0.656641604010025,False,33.189910979228486
19.2,105.0,84.83055892694347,270.9570234916468,985.5801365469156,2891.731420077074,955.0906899738429,0.899749373433584,0.17042606516290726,0.731829573934837,0.5989974937343359,False,33.115727002967354
19.8,107.1,74.99220031265153,293.56397033144265,809.6464144286119,15517.763984115129,798.0779432590591,0.924812030075188,0.08270676691729323,0.8546365914786967,0.6716791979949874,False,33.05637982195846
19.5,107.4,78.06907029196981,280.81666639814193,879.4603126768488,11744.153388977777,812.8902607704921,0.9197994987468672,0.10776942355889724,0.8521303258145363,0.6691729323308271,False,33.041543026706236
21.3,107.1,69.04357515991033,305.5136766411703,861.137614108214,16734.124475621058,798.9215831526597,0.9323308270676691,0.12781954887218044,0.8446115288220551,0.6716791979949874,False,32.9080118694362
21.9,107.1,83.43323230587873,252.9103019942019,851.7474848695584,16713.613290905876,799.4569483777688,0.924812030075188,0.16791979949874686,0.8195488721804511,0.606516290726817,False,32.75964391691395
22.8,107.1,161.76651821805856,184.86044415933912,909.3464396686724,16925.35316411807,859.4999082831938,0.9147869674185464,0.21303258145363407,0.8120300751879699,0.39598997493734334,False,32.52225519287834
22.2,107.1,105.53693539575079,220.83728327138286,887.5294292240026,14660.539715316247,853.069778968353,0.9223057644110275,0.18796992481203006,0.8120300751879699,0.5363408521303258,False,32.388724035608305
19.2,104.7,112.08721734814925,250.88493357175415,979.8838440298917,3518.671770987282,941.0206173767737,0.9022556390977443,0.19548872180451127,0.7218045112781954,0.5388471177944862,False,32.047477744807125
18.3,104.7,113.31901846189062,253.74649375110332,788.035002101714,3752.278797657518,766.6440070280307,0.9473684210526315,0.14035087719298245,0.7092731829573935,0.39097744360902253,False,31.379821958456976
22.5,107.1,132.44047262470147,199.86909197934935,912.8672533779305,15414.797090387254,865.6411808515668,0.9172932330827067,0.20300751879699247,0.8120300751879699,0.47117794486215536,False,31.290801186943618
21.9,108.6,97.0613142907105,247.31003076043248,712.8697877172943,20676.58587980107,686.7683444210357,0.9523809523809523,0.11779448621553884,0.8095238095238095,0.44611528822055135,False,31.20178041543027
18.6,106.8,121.4909895669222,271.4453997851052,1033.5781593227955,3389.503790525089,987.4780408985131,0.8972431077694235,0.14285714285714285,0.7669172932330827,0.6365914786967418,False,30.949554896142434
18.3,104.4,142.26026517083602,240.40339686711397,804.7092905631828,3883.6070787540425,779.1626637658778,0.9448621553884712,0.15538847117794485,0.7042606516290727,0.3308270676691729,False,30.890207715133535
22.8,108.9,186.6257750012682,211.03896058082412,708.2040563996596,25891.285201859835,678.8448937459772,0.9523809523809523,0.12280701754385964,0.8045112781954887,0.21553884711779447,False,30.68249258160238
19.2,105.6,49.31521075212339,327.85871801306416,1000.3485854214944,3478.1312315159544,956.6486176888748,0.899749373433584,0.12280701754385964,0.7819548872180451,0.6716791979949874,False,30.17804154302671
20.1,108.0,28.997632360687195,283.1457685991106,978.0105684976886,16596.8072200827,972.0999651404716,0.9022556390977443,0.11027568922305764,0.8521303258145363,0.6666666666666666,False,29.762611275964396
22.2,108.6,116.58760690329352,235.29698816045953,757.9166540209485,24543.8569488482,736.277950956024,0.9473684210526315,0.12280701754385964,0.8095238095238095,0.38345864661654133,False,29.3026706231454
19.2,104.4,141.14170833005738,232.397241826037,1031.8776029617195,3561.3647914399057,976.906669252196,0.8972431077694235,0.21553884711779447,0.7117794486215538,0.46867167919799496,False,29.154302670623146
18.3,105.0,86.28544009036781,265.46717507819545,788.8000797572723,3701.345705772297,773.8339074601695,0.949874686716792,0.10776942355889724,0.7117794486215538,0.45112781954887216,False,29.139465875370917
